"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Genus"
">ASV2013"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Betaproteobacteriales"	"Burkholderiaceae"	"Rhizobacter"
">ASV2014"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Sphingomonadales"	"Sphingomonadaceae"	"Sphingomonas"
">ASV2015"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Xanthomonadales"	"Rhodanobacteraceae"	NA
">ASV2016"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Chitinophagales"	"Saprospiraceae"	NA
">ASV2017"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Frankiales"	"Geodermatophilaceae"	"Blastococcus"
">ASV2018"	"Bacteria"	"Chloroflexi"	"TK10"	NA	NA	NA
">ASV2019"	"Bacteria"	"Actinobacteria"	"Thermoleophilia"	"Solirubrobacterales"	"67-14"	NA
">ASV2020"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Betaproteobacteriales"	"Nitrosomonadaceae"	"mle1-7"
">ASV2021"	"Bacteria"	"Actinobacteria"	"Thermoleophilia"	"Solirubrobacterales"	"Solirubrobacteraceae"	"Solirubrobacter"
">ASV2022"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Xanthobacteraceae"	NA
">ASV2023"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Corynebacteriales"	"Nocardiaceae"	"Rhodococcus"
">ASV2024"	"Bacteria"	"Nitrospirae"	"Nitrospira"	"Nitrospirales"	"Nitrospiraceae"	"Nitrospira"
">ASV2025"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Propionibacteriales"	"Nocardioidaceae"	"Nocardioides"
">ASV2026"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Micrococcales"	"Intrasporangiaceae"	"Terrabacter"
">ASV2027"	"Bacteria"	"Actinobacteria"	"Thermoleophilia"	NA	NA	NA
">ASV2028"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Micromonosporales"	"Micromonosporaceae"	"Actinoplanes"
">ASV2029"	"Bacteria"	"Gemmatimonadetes"	"Gemmatimonadetes"	"Gemmatimonadales"	"Gemmatimonadaceae"	NA
">ASV2030"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Caulobacterales"	"Hyphomonadaceae"	"SWB02"
">ASV2031"	"Bacteria"	"Chloroflexi"	"Dehalococcoidia"	"S085"	NA	NA
">ASV2032"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Betaproteobacteriales"	"Burkholderiaceae"	"Rhizobacter"
">ASV2033"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Xanthomonadales"	"Xanthomonadaceae"	"Lysobacter"
">ASV2034"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Betaproteobacteriales"	"Rhodocyclaceae"	NA
">ASV2035"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Micrococcales"	"Intrasporangiaceae"	NA
">ASV2036"	"Bacteria"	"Bacteroidetes"	"Ignavibacteria"	"SJA-28"	NA	NA
">ASV2037"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Streptomycetales"	"Streptomycetaceae"	"Streptomyces"
">ASV2038"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Sphingomonadales"	"Sphingomonadaceae"	"Sphingomonas"
">ASV2039"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Chitinophagales"	"Saprospiraceae"	NA
">ASV2040"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Enterobacteriales"	"Enterobacteriaceae"	"Pantoea"
">ASV2041"	"Bacteria"	"Actinobacteria"	"Thermoleophilia"	"Solirubrobacterales"	"Solirubrobacteraceae"	"Conexibacter"
">ASV2042"	"Bacteria"	"Patescibacteria"	"Saccharimonadia"	"Saccharimonadales"	NA	NA
">ASV2043"	"Bacteria"	"Verrucomicrobia"	"Verrucomicrobiae"	"Pedosphaerales"	"Pedosphaeraceae"	NA
">ASV2044"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Myxococcales"	"BIrii41"	NA
">ASV2045"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Micrococcales"	"Microbacteriaceae"	"Frigoribacterium"
">ASV2046"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodospirillales"	"Rhodopirillaceae"	"Defluviicoccus"
">ASV2047"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Betaproteobacteriales"	"Burkholderiaceae"	"Massilia"
">ASV2048"	"Bacteria"	"Verrucomicrobia"	"Verrucomicrobiae"	"Pedosphaerales"	"Pedosphaeraceae"	NA
">ASV2049"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Azospirillales"	"Azospirillaceae"	"Skermanella"
">ASV2050"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Xanthomonadales"	"Xanthomonadaceae"	"Lysobacter"
">ASV2051"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Myxococcales"	"Haliangiaceae"	"Haliangium"
">ASV2052"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	"Flavobacterium"
">ASV2053"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Devosiaceae"	"Arsenicitalea"
">ASV2054"	"Bacteria"	"Acidobacteria"	"Acidobacteriia"	"Acidobacteriales"	"Acidobacteriaceae_(Subgroup_1)"	"Terriglobus"
">ASV2055"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Enterobacteriales"	"Enterobacteriaceae"	"Pantoea"
">ASV2056"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Hyphomicrobiaceae"	"Hyphomicrobium"
">ASV2057"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Micrococcales"	"Intrasporangiaceae"	"Terrabacter"
">ASV2058"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Xanthomonadales"	"Xanthomonadaceae"	"Lysobacter"
">ASV2059"	"Bacteria"	"Acidobacteria"	"Holophagae"	"Subgroup_7"	NA	NA
">ASV2060"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Sphingomonadales"	"Sphingomonadaceae"	"Sphingomonas"
">ASV2061"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Sphingobacteriales"	"AKYH767"	NA
">ASV2062"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Caulobacterales"	"Caulobacteraceae"	"Caulobacter"
">ASV2063"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Rhizobiaceae"	"Aminobacter"
">ASV2064"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Betaproteobacteriales"	"Burkholderiaceae"	"Oxalicibacterium"
">ASV2065"	"Bacteria"	"Chloroflexi"	"Chloroflexia"	"Chloroflexales"	"Roseiflexaceae"	NA
">ASV2066"	"Bacteria"	"Patescibacteria"	"Saccharimonadia"	"Saccharimonadales"	NA	NA
">ASV2067"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"R7C24"	NA	NA
">ASV2068"	"Bacteria"	"Acidobacteria"	"Acidobacteriia"	"Acidobacteriales"	NA	NA
">ASV2069"	"Bacteria"	"Acidobacteria"	"Acidobacteriia"	"Solibacterales"	"Solibacteraceae_(Subgroup_3)"	"Candidatus_Solibacter"
">ASV2070"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Betaproteobacteriales"	"Methylophilaceae"	NA
">ASV2071"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Sphingomonadales"	"Sphingomonadaceae"	"Altererythrobacter"
">ASV2072"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Devosiaceae"	"Devosia"
">ASV2073"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Cytophagales"	"Hymenobacteraceae"	"Adhaeribacter"
">ASV2074"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	"Flavobacterium"
">ASV2075"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Caulobacterales"	"Caulobacteraceae"	"Caulobacter"
">ASV2076"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Rhizobiales_Incertae_Sedis"	"Nordella"
">ASV2077"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Betaproteobacteriales"	"Burkholderiaceae"	"Ramlibacter"
">ASV2078"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Sphingomonadales"	"Sphingomonadaceae"	"Sphingomonas"
">ASV2079"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Devosiaceae"	"Devosia"
">ASV2080"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Micrococcales"	"Microbacteriaceae"	"Microbacterium"
">ASV2081"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Betaproteobacteriales"	"Burkholderiaceae"	"Massilia"
">ASV2082"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Pseudomonadaceae"	"Pseudomonas"
">ASV2083"	"Bacteria"	"Acidobacteria"	"Holophagae"	"Subgroup_7"	NA	NA
">ASV2084"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Sphingomonadales"	"Sphingomonadaceae"	"Sphingomonas"
">ASV2085"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Kineosporiales"	"Kineosporiaceae"	"Kineosporia"
">ASV2086"	"Bacteria"	"Actinobacteria"	"MB-A2-108"	NA	NA	NA
">ASV2087"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Pseudomonadaceae"	"Pseudomonas"
">ASV2088"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Cytophagales"	"Microscillaceae"	NA
">ASV2089"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Steroidobacterales"	"Steroidobacteraceae"	NA
">ASV2090"	"Bacteria"	"Chloroflexi"	"Dehalococcoidia"	"S085"	NA	NA
">ASV2091"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Cytophagales"	"Microscillaceae"	"Chryseolinea"
">ASV2092"	"Bacteria"	"Chloroflexi"	"TK10"	NA	NA	NA
">ASV2093"	"Bacteria"	"Verrucomicrobia"	"Verrucomicrobiae"	"Pedosphaerales"	"Pedosphaeraceae"	"ADurb.Bin063-1"
">ASV2094"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Xanthomonadales"	"Rhodanobacteraceae"	"Tahibacter"
">ASV2095"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Myxococcales"	"BIrii41"	NA
">ASV2096"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	"Flavobacterium"
">ASV2097"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiaceae_1"	"Clostridium_sensu_stricto_12"
">ASV2098"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	"Flavobacterium"
">ASV2099"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Betaproteobacteriales"	"Burkholderiaceae"	"Oxalicibacterium"
">ASV2100"	"Bacteria"	"Gemmatimonadetes"	"Gemmatimonadetes"	"Gemmatimonadales"	"Gemmatimonadaceae"	NA
">ASV2101"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Sphingomonadales"	"Sphingomonadaceae"	"Altererythrobacter"
">ASV2102"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Azospirillales"	"Inquilinaceae"	"Inquilinus"
">ASV2103"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Myxococcales"	"Polyangiaceae"	"Pajaroellobacter"
">ASV2104"	"Bacteria"	"Acidobacteria"	"Thermoanaerobaculia"	"Thermoanaerobaculales"	"Thermoanaerobaculaceae"	"Subgroup_10"
">ASV2105"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Frankiales"	"Cryptosporangiaceae"	"Fodinicola"
">ASV2106"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Catenulisporales"	"Catenulisporaceae"	"Catenulispora"
">ASV2107"	"Bacteria"	"Chloroflexi"	"TK10"	NA	NA	NA
">ASV2108"	"Bacteria"	"Armatimonadetes"	"Fimbriimonadia"	"Fimbriimonadales"	"Fimbriimonadaceae"	NA
">ASV2109"	"Bacteria"	"Bacteroidetes"	"Ignavibacteria"	"SJA-28"	NA	NA
">ASV2110"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Propionibacteriales"	"Nocardioidaceae"	"Nocardioides"
">ASV2111"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Sphingomonadales"	"Sphingomonadaceae"	"Sphingobium"
">ASV2112"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Rhizobiaceae"	"Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium"
">ASV2113"	"Bacteria"	"Gemmatimonadetes"	"Gemmatimonadetes"	"Gemmatimonadales"	"Gemmatimonadaceae"	"Gemmatimonas"
">ASV2114"	"Bacteria"	"Actinobacteria"	"Thermoleophilia"	"Solirubrobacterales"	"67-14"	NA
">ASV2115"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Sphingomonadales"	"Sphingomonadaceae"	"Sphingomonas"
">ASV2116"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Betaproteobacteriales"	"Rhodocyclaceae"	"Dechloromonas"
">ASV2117"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Devosiaceae"	"Devosia"
">ASV2118"	"Bacteria"	"Actinobacteria"	"Thermoleophilia"	"Solirubrobacterales"	"67-14"	NA
">ASV2119"	"Bacteria"	"Verrucomicrobia"	"Verrucomicrobiae"	"Pedosphaerales"	"Pedosphaeraceae"	NA
">ASV2120"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Propionibacteriales"	"Nocardioidaceae"	"Aeromicrobium"
">ASV2121"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Micromonosporales"	"Micromonosporaceae"	"Actinoplanes"
">ASV2122"	"Bacteria"	"Acidobacteria"	"Acidobacteriia"	"Solibacterales"	"Solibacteraceae_(Subgroup_3)"	"Candidatus_Solibacter"
">ASV2123"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Sphingomonadales"	"Sphingomonadaceae"	"Sphingomonas"
">ASV2124"	"Bacteria"	"Chloroflexi"	"TK10"	NA	NA	NA
">ASV2125"	"Bacteria"	"Actinobacteria"	"Thermoleophilia"	"Solirubrobacterales"	"67-14"	NA
">ASV2126"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Frankiales"	NA	NA
">ASV2127"	"Bacteria"	"Verrucomicrobia"	"Verrucomicrobiae"	"Pedosphaerales"	"Pedosphaeraceae"	NA
">ASV2128"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Betaproteobacteriales"	"Burkholderiaceae"	"Rhizobacter"
">ASV2129"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Frankiales"	"Sporichthyaceae"	NA
">ASV2130"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Corynebacteriales"	"Mycobacteriaceae"	"Mycobacterium"
">ASV2131"	"Bacteria"	"Chloroflexi"	"Dehalococcoidia"	"S085"	NA	NA
">ASV2132"	"Bacteria"	"Patescibacteria"	"Saccharimonadia"	"Saccharimonadales"	NA	NA
">ASV2133"	"Bacteria"	"Gemmatimonadetes"	"Gemmatimonadetes"	"Gemmatimonadales"	"Gemmatimonadaceae"	NA
">ASV2134"	"Bacteria"	"Chloroflexi"	NA	NA	NA	NA
">ASV2135"	"Bacteria"	"Chloroflexi"	"TK10"	NA	NA	NA
">ASV2136"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Micrococcales"	"Micrococcaceae"	"Arthrobacter"
">ASV2137"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Xanthobacteraceae"	"Bradyrhizobium"
">ASV2138"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Xanthomonadales"	"Rhodanobacteraceae"	NA
">ASV2139"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Sphingomonadales"	"Sphingomonadaceae"	"Sphingomonas"
">ASV2140"	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Family_XII"	"Exiguobacterium"
">ASV2141"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Micrococcales"	"Microbacteriaceae"	"Agreia"
">ASV2142"	"Bacteria"	"Acidobacteria"	"Acidobacteriia"	"Solibacterales"	"Solibacteraceae_(Subgroup_3)"	"Bryobacter"
">ASV2143"	"Bacteria"	"Gemmatimonadetes"	"Gemmatimonadetes"	"Gemmatimonadales"	"Gemmatimonadaceae"	NA
">ASV2144"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Betaproteobacteriales"	"Burkholderiaceae"	"Acidovorax"
">ASV2145"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	"Flavobacterium"
">ASV2146"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Betaproteobacteriales"	"Nitrosomonadaceae"	"Ellin6067"
">ASV2147"	"Bacteria"	"Chloroflexi"	"TK10"	NA	NA	NA
">ASV2148"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Betaproteobacteriales"	"Burkholderiaceae"	"Massilia"
">ASV2149"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Sphingomonadales"	"Sphingomonadaceae"	"Sphingomonas"
">ASV2150"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Sphingomonadales"	"Sphingomonadaceae"	"Sphingomonas"
">ASV2151"	"Bacteria"	"Chloroflexi"	"TK10"	NA	NA	NA
">ASV2152"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Xanthobacteraceae"	NA
">ASV2153"	"Bacteria"	"Acidobacteria"	"Subgroup_5"	NA	NA	NA
">ASV2154"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Frankiales"	"Frankiaceae"	"Jatrophihabitans"
">ASV2155"	"Bacteria"	"Actinobacteria"	"Thermoleophilia"	"Gaiellales"	"Gaiellaceae"	"Gaiella"
">ASV2156"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Betaproteobacteriales"	"Burkholderiaceae"	"Noviherbaspirillum"
">ASV2157"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Frankiales"	NA	NA
">ASV2158"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Azospirillales"	"Azospirillaceae"	"Skermanella"
">ASV2159"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Cytophagales"	"Hymenobacteraceae"	"Adhaeribacter"
">ASV2160"	"Bacteria"	"Patescibacteria"	"Saccharimonadia"	"Saccharimonadales"	NA	NA
">ASV2161"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Propionibacteriales"	"Nocardioidaceae"	"Nocardioides"
">ASV2162"	"Bacteria"	"Chloroflexi"	"Chloroflexia"	"Chloroflexales"	"Roseiflexaceae"	NA
">ASV2163"	"Bacteria"	"Gemmatimonadetes"	"Gemmatimonadetes"	"Gemmatimonadales"	"Gemmatimonadaceae"	NA
">ASV2164"	"Bacteria"	"Actinobacteria"	"Acidimicrobiia"	"Microtrichales"	"Iamiaceae"	"Iamia"
">ASV2165"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Micromonosporales"	"Micromonosporaceae"	"Actinoplanes"
">ASV2166"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Xanthomonadales"	"Xanthomonadaceae"	"Arenimonas"
">ASV2167"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Frankiales"	"Frankiaceae"	"Jatrophihabitans"
">ASV2168"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Caulobacterales"	"Caulobacteraceae"	"Phenylobacterium"
">ASV2169"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Rhizobiales_Incertae_Sedis"	"Alsobacter"
">ASV2170"	"Bacteria"	"Acidobacteria"	"Subgroup_5"	NA	NA	NA
">ASV2171"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Caulobacterales"	"Caulobacteraceae"	NA
">ASV2172"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Streptomycetales"	"Streptomycetaceae"	"Streptomyces"
">ASV2173"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Betaproteobacteriales"	"Methylophilaceae"	NA
">ASV2174"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Betaproteobacteriales"	"A21b"	NA
">ASV2175"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Hyphomicrobiaceae"	"Pedomicrobium"
">ASV2176"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Cytophagales"	"Hymenobacteraceae"	"Adhaeribacter"
">ASV2177"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Betaproteobacteriales"	"Burkholderiaceae"	"Duganella"
">ASV2178"	"Bacteria"	"Acidobacteria"	"Thermoanaerobaculia"	"Thermoanaerobaculales"	"Thermoanaerobaculaceae"	"Subgroup_10"
">ASV2179"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Micromonosporales"	"Micromonosporaceae"	"Actinoplanes"
">ASV2180"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Betaproteobacteriales"	"Burkholderiaceae"	"Limnohabitans"
">ASV2181"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Sphingomonadales"	"Sphingomonadaceae"	"Sphingomonas"
">ASV2182"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Xanthobacteraceae"	"Pseudolabrys"
">ASV2183"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Sphingomonadales"	"Sphingomonadaceae"	"Sphingomonas"
">ASV2184"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Frankiales"	"Frankiaceae"	"Jatrophihabitans"
">ASV2185"	"Bacteria"	"Gemmatimonadetes"	"Gemmatimonadetes"	"Gemmatimonadales"	"Gemmatimonadaceae"	"Gemmatimonas"
">ASV2186"	"Bacteria"	"Verrucomicrobia"	"Verrucomicrobiae"	"Pedosphaerales"	"Pedosphaeraceae"	NA
">ASV2187"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Myxococcales"	"Nannocystaceae"	"Pseudenhygromyxa"
">ASV2188"	"Bacteria"	"Chloroflexi"	"TK10"	NA	NA	NA
">ASV2189"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Micromonosporales"	"Micromonosporaceae"	"Actinoplanes"
">ASV2190"	"Bacteria"	"Chloroflexi"	"Chloroflexia"	"Chloroflexales"	"Roseiflexaceae"	NA
">ASV2191"	"Bacteria"	"Entotheonellaeota"	"Entotheonellia"	"Entotheonellales"	"Entotheonellaceae"	NA
">ASV2192"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Myxococcales"	"Haliangiaceae"	"Haliangium"
">ASV2193"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Myxococcales"	"BIrii41"	NA
">ASV2194"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Xanthobacteraceae"	NA
">ASV2195"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Sphingomonadales"	"Sphingomonadaceae"	NA
">ASV2196"	"Bacteria"	"Chloroflexi"	NA	NA	NA	NA
">ASV2197"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Rhizobiaceae"	"Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium"
">ASV2198"	"Bacteria"	"Acidobacteria"	"Acidobacteriia"	"Solibacterales"	"Solibacteraceae_(Subgroup_3)"	"Candidatus_Solibacter"
">ASV2199"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Desulfuromonadales"	"MA-28-I98C"	NA
">ASV2200"	"Bacteria"	"Verrucomicrobia"	"Verrucomicrobiae"	"Pedosphaerales"	"Pedosphaeraceae"	NA
">ASV2201"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Betaproteobacteriales"	"TRA3-20"	NA
">ASV2202"	"Bacteria"	"Gemmatimonadetes"	"Gemmatimonadetes"	"Gemmatimonadales"	"Gemmatimonadaceae"	NA
">ASV2203"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Rhizobiaceae"	"Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium"
">ASV2204"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Chitinophagales"	"Saprospiraceae"	NA
">ASV2205"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Myxococcales"	"BIrii41"	NA
">ASV2206"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Micrococcales"	"Microbacteriaceae"	"Microbacterium"
">ASV2207"	"Bacteria"	"Chloroflexi"	"TK10"	NA	NA	NA
">ASV2208"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Streptomycetales"	"Streptomycetaceae"	"Streptomyces"
">ASV2209"	"Bacteria"	"Verrucomicrobia"	"Verrucomicrobiae"	"Pedosphaerales"	"Pedosphaeraceae"	NA
">ASV2210"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Flavobacteriales"	"Weeksellaceae"	"Chryseobacterium"
">ASV2211"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Propionibacteriales"	"Nocardioidaceae"	"Nocardioides"
">ASV2212"	"Bacteria"	"Chloroflexi"	"TK10"	NA	NA	NA
">ASV2213"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Myxococcales"	"BIrii41"	NA
">ASV2214"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Xanthomonadales"	"Rhodanobacteraceae"	NA
">ASV2215"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Frankiales"	"Geodermatophilaceae"	"Blastococcus"
">ASV2216"	"Bacteria"	"Armatimonadetes"	"Fimbriimonadia"	"Fimbriimonadales"	"Fimbriimonadaceae"	NA
">ASV2217"	"Bacteria"	"Chloroflexi"	"TK10"	NA	NA	NA
">ASV2218"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Hyphomicrobiaceae"	"Hyphomicrobium"
">ASV2219"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Myxococcales"	"P3OB-42"	NA
">ASV2220"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Caulobacterales"	"Caulobacteraceae"	"Caulobacter"
">ASV2221"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"CCD24"	NA	NA
">ASV2222"	"Bacteria"	"Acidobacteria"	"Acidobacteriia"	"Solibacterales"	"Solibacteraceae_(Subgroup_3)"	"Bryobacter"
">ASV2223"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Rhizobiaceae"	"Ensifer"
